LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,Total Phosphorus Concentration,Monthly Snow Cover,Annual Snow Cover,Monthly Land Surface Temperature,Annual Land Surface Temperature,Monthly Net Primary Productivity,Annual Net Primary Productivity,Monthly Precipitation,Annual Precipitation,Atmopsheric P Deposition,Atmospheric N Deposition,Atmospheric S Deposition,Rock N Weathering,Legacy P Surplus,Wetland Cover,Median Runoff,Clay Content,Sand Content,Organic Matter Content,Agricultural Erodibility,P2O5 Content,Depth,Human Waste
42.8383562,-93.69187566,1.458,41.07701142,2.382017043,0,0.710443883,1.52274193,1.279622639,0.478827718,0.299531319,1.804854728,1.762909777,0.031517529,1.143108988,0.529582125,0.528514469,5.636417581,0.604732581,2.38267285,1.401745082,1.517622665,0.408470288,0.041390248,0.076160378,-0.15490196,0
40.08076,-83.03282,1.955086,13.04386,0.602059991,0,0.970036761,1.500638327,1.296071907,0.399646556,0.340436381,1.891797566,1.921906012,0.041432954,1.188687517,1.188640827,0.49269371,0,0,2.5132176,1.465728832,1.298719125,0.219111442,0,0.068190832,0.944482672,1
42.38808843,-84.90798786,0.1593,2.696718707,1.505149978,0,0.992352855,1.536876442,1.233222692,0.452498774,0.335035178,1.705949207,1.893151212,0.037183104,1.060041759,0.770447869,0.745454322,6.168300804,0.822803196,2.555094449,1.360491791,1.655249703,0.604823793,0.065092088,0.050975265,0.513844062,0
48.24728982,-114.1209126,76.49955686,150.9848615,1.342422681,0,1.443858195,1.47535084,1.084515296,0.605360197,0.379047539,1.366329557,2.033016413,0.018800866,0.624409575,0.280696682,0.306378779,4.802413181,0.436981909,2.844049983,1.133991868,1.585180798,0.22683779,0.012263861,0.051999225,1.156599624,1
43.48048198,-95.19385604,6.954498578,51.59235412,1.77815125,0,1.000256393,1.485251806,1.236995552,0.478827718,0.294949828,1.879115004,1.903186483,0.031856546,1.196158759,0.578234185,0.416088779,5.942349497,1.216804021,2.235528447,1.401740626,1.523558492,0.408258841,0.069914709,0.07502594,-0.22184875,1
39.0276686,-86.468475,1119.799721,2761.794457,0.954242509,0,0.631053234,1.427930587,1.223197411,0.603766458,0.421472523,1.946294459,2.044763197,0.056774543,1.109427237,1.206466476,0.397855178,5.033619514,0.009597517,2.629785561,1.372985232,1.340944489,0.220509762,0.012189909,0.057011328,1.120573931,1
39.46941047,-79.49872597,4.857048386,60.88711264,0.84509804,0,0.808196794,1.369245089,1.200857321,0.785147604,0.48130435,1.940317221,2.096940414,0.03989891,1.008705008,0.947950937,0.516891851,3.491795233,0.052973017,2.828015064,1.292990856,1.470141054,0.259735169,0.005685077,0.094929773,0.445085023,1
39.36035119,-111.9637079,13214.32916,3220.730169,1.748188027,0.020447578,1.433619351,1.455273177,1.251653501,0.323167882,0.208132499,1.498519351,1.536004732,0.03089239,0.68948333,0.27988695,0.458896231,4.360086096,0.118781647,1.702889771,1.38090602,1.538740755,0.274141553,0.006766906,0.059289749,0.704282541,1
41.92315669,-111.6571345,2.6991,4.490195176,1.113943352,0,1.46218176,1.547183372,1.167243659,0.160423625,0.217121105,1.237292349,1.9582333,0.03085848,0.979491735,0.603855879,0.663099595,0,0,2.448277854,1.418963831,1.51833113,0.409933123,0,0.011635541,0.190331698,0
38.12596204,-96.30955756,12.11714841,16.10220848,1.462397998,0,0,1.558906904,1.399095451,0.038429271,0.121828579,1.67890516,1.792985227,0.036398473,0.96523623,0.492955832,0.435629214,0,0,2.399673721,1.592013974,1.003898199,0.480217288,0.000496099,0.143690965,-0.124938737,1
31.70876097,-94.35710738,36.31775683,214.6028942,1.491361694,0,0,1.508131903,1.415493654,0.419617558,0.41839591,2.023814694,2.042681585,0.043825409,1.096329747,0.849948538,0.407228069,5.892255305,1.010425844,2.570382524,1.352300098,1.744234683,0.229616359,0.009455318,0.05804052,0.61374575,1
40.58885713,-111.5899784,1.368,8.964948567,0.84509804,0.144169542,1.764811332,1.394093024,1.023813933,0.409746794,0.308551809,1.398374096,1.804522769,0.044904523,0.937953722,0.539518199,0.787295271,0,0,2.507045872,1.379762072,1.620606861,0.409443677,0,0.069093943,0.702297948,0
44.00062,-114.8757,30.15,79.10293,0.602059991,0,1.747067032,1.419118388,0.878241252,0.369683308,0.21037083,0.98974638,1.808797786,0.05337954,0.771753304,0.373607421,0.317524496,0,0.296177493,2.533448393,1.17672822,1.665928327,0.393306582,0,0.038899975,1.301029996,0
46.2719907,-99.3808764,144.915395,56.20261632,2.521138084,0,1.408439547,1.4251558,1.108990349,0.479536775,0.19359199,2.202270294,1.688290548,0.029941873,0.978860532,0.61092545,0.361155788,4.740363798,0.303819476,1.235670229,1.451505007,1.420160767,0.348354175,0.032842651,0.06939289,0.431363764,1
42.99825202,-89.29085205,854.967158,89.74163089,1.880813592,0,0.907010928,1.510249386,1.232972776,0.501347343,0.338059671,1.011481407,1.81689658,0.032452868,1.128676933,0.679991063,0.391224752,5.868406774,0.718606333,2.381312108,1.287154483,1.562365534,0.674074589,0.066778848,0.050353432,-0.77815125,1
46.4756852,-88.1918862,5.847904694,93.91444892,0.698970004,0,1.566550381,1.374329719,0.943113955,0.679742571,0.472033344,1.729326801,1.765112605,0.024118455,0.913342095,0.704484088,0.049973736,0,1.51331053,2.56937391,1.011993115,1.683410667,1.126456113,0,0.0588764,1.204119983,0
46.4127901,-95.4920248,81.20098748,280.5232362,1.278753601,0,1.27752199,1.435523333,1.022868728,0.394506834,0.25555738,1.702839651,1.752875576,0.026890114,0.97349479,0.591932329,0.092781221,5.582467617,1.183533229,2.100607485,0.816999393,1.92613921,0.322430709,0.033450443,0.059336251,1.176091259,1
44.85554819,-69.23749986,485.1854261,1887.921208,1.204119983,0,1.148927987,1.418738316,1.101028196,0.829113755,0.528637753,1.631773423,2.014792063,0.020359998,0.750047915,0.505683028,0.334145245,5.080863451,1.225669975,2.830919343,1.055318619,1.347539725,1.068140798,0.010304241,0.058369273,0.878266403,1
44.67386066,-73.36140792,21263.76919,107359.9005,1.322219295,0.001177589,1.153479824,1.399785048,1.083216712,0.775071938,0.506597457,1.976179735,1.983396836,0.02511841,0.876698804,0.592916164,0.325532052,0.012809572,0.804942714,2.783272034,1.140714057,1.596609251,0.53721118,0.020901254,0.068850415,1.274657038,1
48.1652,-92.1073,1.988566372,44.46394202,1.079181246,0,1.509191936,1.384323765,0.901376787,0.590801483,0.45437966,1.791760803,1.749929466,0.027548114,0.887708993,0.589468706,0.069571622,0,1.205603399,2.485721426,1.021602716,1.711132072,0.588831726,0,0.056400168,0.716003344,0
37.30166,-115.1266,4864.308,185.0145,2.190331698,0.004362174,0.806859452,1.542104572,1.42007215,0.16133173,0.089704407,1.507660125,1.19624612,0.020259216,0.617085828,0.197503604,0.18646857,2.363585639,0.166244997,0.929686355,1.23834888,1.641773776,0.21577223,0.001677169,0.053759764,0.079181246,1
32.18872936,-95.47435666,2169.13205,9530.145377,1.556302501,0,0,1.529034522,1.442483642,0.337382957,0.261209132,1.987412407,1.911844698,0.040366816,1.005769515,0.758450921,0.359553728,6.248602039,1.124585903,2.323135393,1.418047095,1.6541187,0.201266718,0.044205271,0.051847836,0.537819095,1
45.7539699,-69.07586512,15.83399482,87.42518393,1.113943352,0,1.398498189,1.35889368,0.963654611,0.862924499,0.554654867,1.582177027,2.030619958,0.02167085,0.707994288,0.495149119,0.415351862,0,0.618498399,2.888740961,0.95230801,1.568905415,0.587710965,0,0.041392686,1.269646348,0
47.13286,-122.5619,70.34115,441.4868,0.77815125,0,0.876729914,1.4266521,1.201171178,0.723080572,0.540880941,1.336259552,2.012064505,0.028124814,0.867940122,0.331411301,0.220695389,1.124659132,0.613264676,3.14508312,0.946385296,1.763861962,0.533379781,0.001235908,0.049197713,1.460897843,1
29.20566,-95.35918,77.36301,30.01368,1.146128036,0,0,1.4569395,1.401278335,0.333550445,0.345771178,2.592668864,2.165456227,0.039872088,1.017574909,0.837496709,0.330219161,6.704647166,1.437944109,2.629409599,1.672559628,1.118595365,0.595496222,0.0323542,0.067176073,0.113943352,1
35.1688954,-99.0734978,150.7092883,141.5132309,2.209515015,0,0.462830146,1.496842525,1.41183835,0.31532558,0.184137904,2.427805943,1.873773708,0.048088552,1.05009531,0.644530494,0.328562831,5.824414159,0.061024586,1.750840668,1.289189603,1.60156898,0.165157639,0.073144834,0.053652923,0.447158031,1
45.12471531,-84.17989786,4.7925,58.51410658,1.342422681,0,1.11639157,1.412995976,1.147814229,0.715740207,0.534373432,1.743509757,1.848016256,0.022308542,0.929425796,0.670984149,0.425239821,0,0.447594728,2.485009479,0.762185275,1.957893418,0.14173675,0,0.068127897,1.0523091,1
37.49187855,-95.07715481,0.528897052,2.634535372,2.658964843,0,0,1.536876442,1.382673986,0.309076634,0.280347999,1.824841456,1.947474569,0.036398473,1.094256201,0.62398098,0.65110624,5.960529165,0,2.530199698,1.570542542,1.096535781,0.331429021,0.127551794,0.064749916,-0.477121255,0
40.6787777,-110.7617077,1.225851977,10.95893361,0.602059991,0,1.810997646,1.303076948,0.774334915,0.465862747,0.242915901,1.662190978,1.875273534,0.047741628,0.898936249,0.499349692,0.595780806,0,0,2.396199347,1.022840611,1.766264091,0.330413773,0,0.051504064,1.079181246,0
33.7624784,-86.05315833,20059.22454,10363.25848,1.755874856,0,0.012619274,1.49322107,1.350008747,0.432374522,0.486647323,2.169704812,2.007033469,0.052788176,1.014558429,0.668448411,0.380175269,6.266305868,0.290434835,2.803974068,1.502079728,1.464402311,0.162720434,0.021743109,0.065762528,0.419129308,1
40.6280332,-74.8505684,13.21592558,920.7200566,1.204119983,0,0.678788329,1.442059825,1.226170124,0.532809529,0.432833624,2.119890707,2.054583534,0.045606156,1.203881255,1.199381105,0.439653957,3.833829014,0.47675507,2.745074792,1.386331756,1.397034979,0.23448847,0.005432176,0.059952755,0.959041392,1
48.45509,-114.388,324.1716,1335.842,0.301029996,0,1.566163629,1.287925061,0.988931559,0.447951135,0.392130595,1.756264631,1.94696707,0.035145533,0.677333517,0.397044091,0.1871399,1.153603039,0.563627337,2.55483771,1.173395315,1.537293841,0.251906075,0.001536312,0.048638861,1.696356389,1
42.12868906,-92.72458951,28.17233635,41.29238706,2.245512668,0,0.649460076,1.502523896,1.289976153,0.214520532,0.28619249,1.731910931,1.742600765,0.03170005,1.074845502,0.579723259,0.435929724,5.646965897,0.035933478,2.445398072,1.464222383,0.787502255,0.387444469,0.098639027,0.056306735,0.02413368,1
31.3004608,-89.434728,11.4504067,82.0562952,0.903089987,0,0.004723719,1.490441464,1.392075804,0.516852762,0.480715958,2.415736862,2.108139205,0.048315536,0.960691288,0.912899168,0.439802871,5.647588886,0.247089887,2.822291078,1.241795431,1.70865904,0.123851641,0.005700933,0.052488954,0.716003344,1
40.297894,-110.2260262,76.4097128,158.5816869,1.113943352,0,1.356392281,1.601375524,1.28379371,0.123440058,0.157459148,0.969493575,1.288308233,0.047741628,0.649229365,0.23726061,0.445037404,6.088326126,0.342766426,2.396199347,1.255659752,1.673714547,0.150690181,0.07468299,0.062826451,1.322219295,1
40.48022364,-88.10299877,0.036,1.734537234,1.397940009,0,0.528737917,1.538611332,1.324857418,0.478827718,0.296032183,1.709185118,1.799392245,0.035237365,1.070231869,0.774002478,1.162777917,2.437047676,0,2.5132176,1.654657755,1.113943352,0.495544338,0.079181246,0.072700874,0.22184875,0
33.1605873,-96.1040191,1.390126518,69.98056695,1.380211242,0,0,1.513668429,1.44169926,0.333550404,0.2643669,2.328726082,2.030940252,0.046802146,1.063601673,0.834995525,0.491979947,4.831118698,0,2.338456494,1.790265756,0.936760203,0.47560187,0.015347308,0.038157997,0.740362689,1
43.9236897,-96.9510362,333.0914853,411.6060301,2.064457989,0,1.391613409,1.496842512,1.164520681,0.367854642,0.215822763,1.376603026,1.787714692,0.0304115,1.095561343,0.603375333,0.258551047,5.981425921,0.379294688,1.818257415,1.492621265,1.153848644,0.28318296,0.084977564,0.059507332,0.612783857,1
39.99496234,-105.112227,0.9135,18.24577471,1.643452676,0,1.199014054,1.524534119,1.349629292,0.362322145,0.222275994,1.633316918,1.584029524,0.030666763,0.775135269,0.230870244,0.56853163,0,1.104628368,1.963787827,1.255031163,1.696967641,0.206825876,0.006897919,0.074328864,0.243038049,1
46.36670421,-99.50350622,119.6390853,103.3136406,2.781036939,0,0.724103788,1.45274,1.193573743,0.46145363,0.27640752,1.520712738,1.699449273,0.026430582,0.824990455,0.460962189,0.361901128,3.872012086,0.409921021,1.376989,1.38449368,1.504990923,0.297182692,0.029443891,0.056625997,-0.22184875,1
35.5285738,-98.025785,15.43222021,28.62602427,2.792391689,0,0.725446442,1.542060482,1.388421032,0.373317535,0.248378798,1.926998025,2.013514841,0.048088552,1.155048342,0.776642068,0.423321725,6.750200386,0,1.841279274,1.528145078,1.111262514,0.31386722,0.093151745,0.050990742,0.301029996,1
40.17547,-110.4849,2736.12,1331.971,0.84509804,0.048484609,1.525597371,1.53583216,1.166394587,0.190800259,0.181049818,1.317208939,1.576131525,0.047986682,0.798407538,0.410068798,0.517309124,3.921105993,0.059679454,1.781360278,1.362261979,1.558049084,0.359062221,0.001070388,0.066522403,1.397940009,1
39.51083,-79.14276,272.2529,132.0577,0.602059991,0,1.075269143,1.408346829,1.161436885,0.511620166,0.467322576,2.220401269,1.918466563,0.048569975,1.082865761,1.587841009,0.495189339,5.265127752,0.064319999,2.71485913,1.278359367,1.494989202,0.231643219,0.011153663,0.069894754,1.322219295,1
45.4401574,-97.2623188,107.094389,857.1952963,1.397940009,0,1.394208007,1.435523333,1.091034253,0.545774522,0.240465713,1.874829581,1.756414215,0.02890449,1.031344914,0.619260634,0.366979706,3.307405959,0.347675206,1.462397998,1.119673326,1.45870222,0.268679758,0.015162268,0.040496656,0.880813592,1
39.96955481,-121.2222947,2.841176945,16.2944611,0.968482949,0,1.189908632,1.483289584,1.215675376,0.17351893,0.458860807,0,1.967949471,0.029479515,1.009116804,0.485824442,0.581371724,0,0,2.164646546,0.669316881,1.90982337,0.40654018,0,0.066910058,0.817069316,0
41.4004365,-85.3710292,36.16669031,47.00750836,1.568201724,0,1.012194876,1.426652133,1.1890797,0.438710496,0.311169626,2.43095342,1.886770295,0.072313511,1.149006536,1.119564345,0.416731298,6.406014183,0.598658146,2.572151046,1.504834751,1.326201529,1.014751996,0.096294196,0.072700874,0.991226076,1
39.3768334,-89.0274353,17.06377162,31.82152563,1.698970004,0,1.012194875,1.510601299,1.269910087,0.533435767,0.268801467,2.083144138,1.86063243,0.047681705,1.03134774,0.988155342,0.442964752,4.194273054,0,2.472379085,1.501358635,0.885034658,0.29582848,0.103777061,0.116913765,1.029383778,1
41.2144338,-101.6522363,76366.74829,202.2270082,1.770852012,0.211070612,1.349421527,1.567057391,1.271496404,0.289863024,0.149183787,1.44207013,1.534060438,0.028983994,0.710745095,0.356790068,0.36488166,4.777003142,0.554864214,1.972543783,1.251791122,1.679245023,0.202264606,0.010371723,0.060791618,1.017033339,1
36.07002,-95.55881,20528.21,117.0039,1.919078092,0,0.881228888,1.532770808,1.352814198,-0.099978259,0.225132426,1.641303036,2.017918981,0.046557865,1.087384197,0.788535103,0.386583396,5.822293982,0.136890123,2.424778335,1.54710543,1.201976071,0.327156932,0.048156259,0.090192677,1.071882007,1
31.7097369,-91.3712494,18.40153483,41.3189242,1.146128036,0.078039865,0.095539998,1.472335994,1.373802827,0.162633781,0.390394371,2.038937908,1.987219232,0.055695907,0.925872248,0.776275096,0.400217735,0,1.354196568,2.750897104,1.518110569,0.985523509,0.12585262,0.066528585,0.049762507,0.113943352,1
43.36480531,-85.37979014,3.0276,19.92870769,1.255272505,0,0.596899999,1.485251806,1.208638115,0.553012927,0.345771092,2.054038211,1.854576758,0.037482195,1.058347813,0.759800733,0.501734491,6.177479269,1.0547979,2.545493187,1.15136985,1.836639413,0.828015064,0.039722908,0.052650296,0.483824941,1
45.0862612,-109.7887823,4.214700522,63.10981233,0.602059991,0.144169542,1.873725552,1.26901626,0.277386598,0.327560043,0.134947851,1.860936612,2.059591815,0.037775508,0.89180547,0.599598287,0.795304455,0,0,2.610060659,0.96969213,1.763291866,0.401382985,0,0.05728108,1.539076099,0
42.7335669,-72.1032105,12.36371041,53.36921117,1.176091259,0,1.20036355,1.398896462,1.058287499,0.685071402,0.538103973,1.577951129,2.022376815,0.030368105,0.995354469,1.011454438,0.217873613,3.669939904,1.102512693,2.807535028,0.674861141,1.770541055,0.877946952,0.002285157,0.051470329,0.301029996,1
42.1873061,-113.92408,1841.805815,407.3951506,2.130333768,0,1.213163397,1.637626687,1.332559771,-0.002241695,0.104601457,0.95296954,1.457420304,0.025617135,0.58713618,0.276126345,0.070115389,2.328342884,0.12911362,1.548197532,1.329882684,1.594741458,0.358259855,0.001977414,0.119719932,0.359021943,1
43.100635,-72.0886159,74.48454505,300.8289036,0.77815125,0,1.257514799,1.374329719,1.007458804,0.762483626,0.542722531,1.604765885,2.065682395,0.030368105,0.972559875,0.99915641,0.169242678,2.826299641,0.91632963,2.756807408,0.769770603,1.706494642,0.529422818,0.001056705,0.064071967,0.897627091,1
36.574461,-104.6630512,58.39496206,367.4414941,1.342422681,0,0.857379985,1.567091233,1.355277639,0.394506834,0.254517866,1.875292816,1.617102319,0.034376028,0.659008393,0.309411101,0.448328417,0,0.391477187,1.278753601,1.533191617,1.24360402,0.104595011,0,0.045677649,0.851258349,1
42.7698256,-71.9999278,2.211010459,51.28077598,0.954242509,0,1.173499812,1.371794845,1.061762074,0.716972253,0.54455629,2.083108266,2.023844378,0.030368105,1.00438631,1.013535201,0.212982,6.489221169,0.678293896,2.754938166,0.664819773,1.795443491,0.840799038,0.002005822,0.063361511,0.414973348,1
44.8364,-67.88191,0.8305668,9.917666,1.176091259,0,1.280519869,1.384323839,1.003519339,0.831955346,0.554803773,1.892762235,2.059345648,0.015907267,0.796493294,0.858993809,0.294934558,0,1.602637809,2.881384657,0.610660163,1.88303651,1.197280558,0.030223551,0.021189299,0.653212514,0
39.3479549,-88.4681896,145.150024,363.2721174,2.103803721,0,0.891612079,1.540339319,1.25814435,0.515550524,0.262035116,2.072757082,1.923993971,0.047681705,1.091617552,1.063969758,0.40231626,6.358383563,0.010642397,2.506748828,1.452092597,1.198429967,0.31145761,0.099459969,0.099846017,0.886490725,1
41.36491157,-106.3458452,0.4518,10.92052293,0.903089987,0.144169542,1.802773725,1.353623958,0.715136598,0.339459273,0.218415576,1.379668022,1.876602688,0.027228111,0.753762321,0.429670409,0.624605669,0,0.867732697,2.317018101,1.277609214,1.665580991,0.705007959,0,0.051988392,0.654016019,0
34.3688218,-97.2818327,33.16882255,82.85155996,1.204119983,0,0.364050931,1.461098959,1.417595908,0.3481745,0.219061364,2.271942237,1.911945847,0.047732292,1.069941027,0.721111651,0.422897739,2.769349694,0,2.193124598,1.377488383,1.310055738,0.442479769,2.95196e-06,0.041925601,0.991226076,0
34.2751141,-110.0619092,273.1100349,61.37213903,1.146128036,0,1.154454324,1.555589511,1.315553017,0.244744508,0.371049673,1.980165037,1.656606553,0.036942688,0.90980416,0.537484992,0.323891024,2.669367371,0.120408511,1.064749901,1.5117626,1.506696943,0.229552387,0.000658137,0.108720755,0.991226076,1
48.0189045,-98.8929353,7606.983636,19994.28201,2.482873584,0,1.548774339,1.424363212,1.049746066,0.41241939,0.206414943,1.71902823,1.689270524,0.025270301,0.889136839,0.504699206,0.339548668,3.887183145,0.96619332,1.16090688,1.455657159,1.386686061,0.316542046,0.086914968,0.065712694,1.06069784,1
33.7304441,-96.7758031,0.128149939,10.93261568,2.045322979,0,0.173805496,1.511830751,1.372218344,0.194503424,0.267841278,1.505149978,2.039543005,0.046802146,1.091909171,0.720201981,0.897659265,0,1.025491006,1.462397998,1.723537762,1.11058971,0.394451681,0,0.01153396,0.113943352,0
33.0658611,-96.9871549,4301.916815,8783.072277,1.681241237,0,0.135509215,1.549368316,1.421818856,0.089792095,0.26254391,1.464149817,2.077064341,0.046802146,1.15576721,0.759871835,0.37752172,6.18976665,0.177217673,2.215963208,1.604467981,1.331720387,0.27576962,0.041331694,0.127860226,1.301029996,1
28.0477421,-97.8598661,4.837379808,5.701736559,1.643452676,0,0,1.481318457,1.449563423,0.269568098,0.300067156,1.985920209,1.915474576,0.023499217,0.92757273,0.625482851,0.410926175,6.260527648,0.419297411,1.431363764,1.594667292,1.497587723,0.138466038,0.067991741,0.066375319,0.389166084,1
48.29227506,-118.32282,12.68939714,20.6216049,1.707570176,0,1.566550383,1.353623958,1.016194057,0.538413396,0.403039415,0.72263394,1.720710438,0.021804279,0.507074639,0.225720999,0.341244143,0,0.740107788,2.418301291,1.148833377,1.610347058,0.268332539,0,0.044025165,0.699637636,0
36.7872968,-89.1757255,0.452342891,5.61794831,2.049218023,0,0,1.519135261,1.303076949,-0.415829106,0.302736463,0.359835475,2.080127219,0.070959811,1.075714082,0.988524289,0.457533891,0,1.313454225,2.643452676,1.516799704,1.350741255,0.149219113,0.054111951,0.056039973,0.484299839,0
42.7719197,-77.3095481,241.6641707,4226.925272,0.903089987,0,1.216238653,1.364100224,1.101028197,0.465862738,0.354361811,2.019066415,1.938829408,0.050990356,1.045025869,1.118771793,0.416845863,5.355226386,0.611490753,2.617209597,1.327533074,1.378396505,0.461187003,0.049623428,0.087447496,1.695919253,1
45.7569901,-97.3201786,1.685758239,54.11512029,1.77815125,0,1.439995393,1.403647354,1.042298463,0.542109555,0.234901723,2.243211731,1.772523397,0.02890449,1.017286812,0.610736791,0.495904307,0,0.345729287,1.698970004,1.486713776,1.39880773,0.392696953,0,0.059465341,0.342422681,0
36.38726912,-96.8232291,11.36005249,9.518964705,2.155336037,0,0,1.581445247,1.413766023,0.118587557,0.19654716,1.586559185,1.78530017,0.039467301,0.98744051,0.516487913,0.430936086,5.181789924,0,2.206825876,1.538840202,1.33556026,0.345328013,0.021627546,0.10313833,-0.425968732,1
44.99667926,-94.34099995,49.8123,428.302632,1.591064607,0.311726053,1.19826252,1.448499385,1.189724559,0.484467982,0.291595485,2.152206793,1.800988048,0.032767817,1.141794775,0.551876677,0.292892815,6.152996703,0.548822838,2.170699376,1.429713047,1.487758542,0.844159968,0.066595898,0.076160378,0.199572355,1
37.97489,-80.95374,1.166037,6.96656,0.698970004,0,0.290356004,1.444216917,1.216584946,0.333550445,0.520091377,1.642266619,1.995817955,0.046756131,1.072006389,1.284881715,0.694977933,0,0,2.790285164,1.323458367,1.384353414,0.220108088,0,0.057123465,0.73239376,1
44.78163002,-67.20470823,88.06843806,130.3503971,1.079181246,0.144169542,1.425262856,1.369245089,1.070328799,0.794509986,0.585560639,1.954676594,2.029048797,0.014616585,0.759504395,0.652673587,0.040055651,0,1.250026031,2.881384657,1.202568673,1.492790412,0.811681342,0.000583999,0.08232289,0.383216752,1
29.16088523,-95.32520155,1.2105,37.73518046,1.939519253,0,0,1.515498363,1.439891912,0.248378795,0.288123306,1.903686735,2.0249045,0.032733765,0.949808825,0.738362783,0.494910216,5.591702779,1.496023774,2.629409599,1.672559628,1.118595365,0.595496222,0.032867301,0.083860801,-0.560667306,0
41.57991404,-84.92317079,0.4518,10.19051846,1.322219295,0,0.91127648,1.45274,1.246428139,0.478827718,0.336514884,1.933234129,1.901998355,0.039393852,1.06014689,0.765581691,0.676827857,6.170211369,1.243877647,2.56733339,1.548143637,1.159567193,0.53529412,0.085969639,0.076160378,0.9002933,0
43.57475963,-97.0587407,0.8748,20.7698058,2.161368002,0,0.600489813,1.52274193,1.273289943,0.424470063,0.294136287,1.483301957,1.711019445,0.031856546,1.084106697,0.473822378,0.50325089,4.628935215,0,1.672097858,1.513483957,1.157758886,0.235528447,0.079598064,0.059465341,-0.43572857,1
39.65347461,-82.47378134,6.773450716,47.7415983,1,0,0.053552293,1.465218864,1.278048099,0.419617563,0.401770164,1.956168426,1.970379167,0.040838251,1.042927849,0.911824515,0.459570975,3.326291116,0,2.605305046,1.436317454,1.141032271,0.25742348,0.027519419,0.073712001,0.45484486,1
40.9864121,-90.3967678,17.96358204,42.64401666,1.77815125,0,1.199464351,1.446363464,1.247839616,0.296302352,0.259690742,2.044578945,1.895288991,0.040642919,1.149928049,0.967406773,0.445045717,5.484385499,0,2.445604203,1.490078017,0.692035572,0.343843852,0.071827741,0.073182208,0.991226076,1
36.12929344,-79.83690419,1.625444824,2.485656632,1.826074803,0,0,1.496842525,1.373697372,0.540265408,0.432438989,1.999500267,1.994769769,0.03936684,1.143000426,0.673290766,0.446864696,0,0.124517938,2.557507202,1.609489816,1.46088279,0.131743254,0,0.043362277,0.021189299,1
34.7342892,-99.6953051,7.842478752,12.99924829,2.206825876,0,0.405174649,1.571928824,1.437531058,0.173518926,0.172442605,1.257918453,1.843863203,0.037967632,0.923867608,0.516258833,0.434917049,5.910862978,0,1.939519253,1.484409819,1.523649494,0.251592063,0.077394198,0.055556262,0.230448921,1
33.1585715,-107.2214132,8.601304985,11.19860906,2.1430148,0.7577307,0.818056095,1.648206301,1.470145503,0.038429271,0.11777351,1.444591226,1.57449909,0.023380136,0.588697511,0.279270721,0.310060251,0,0.863452462,0.747514783,1.084933575,1.768843294,0.033423755,0.00121205,0.070944999,0.079181246,1
47.5571677,-112.4475051,278.0809006,532.2075413,1,0,1.468283355,1.376849865,1.042750644,0.584170894,0.271001889,1.557767778,1.647615216,0.034798573,0.576182376,0.275539017,0.293070951,1.643862734,0.224012567,2.086359831,1.414349209,1.468789059,0.216646659,0.004213459,0.056031166,1.201397124,0
42.7449612,-83.3105724,22.2438005,11.22238884,0.77815125,0,1.231553867,1.461098945,1.144966249,0.452498774,0.328062408,2.12211754,1.854138975,0.046881293,1.12510569,1.068411858,0.401301913,0,1.396467993,2.492760389,1.105422124,1.813300019,1.131723672,0.002009102,0.054445017,0.954242509,0
43.7680287,-103.5206581,198.6688311,45.95921044,1.838849091,0,1.161878689,1.398896462,1.182905301,0.597332334,0.317131389,1.983129932,1.570399902,0.037644269,0.913065818,0.507034877,0.311559555,2.262504321,0.059854577,1.534544655,1.27421205,1.518569961,0.22634721,0.003434699,0.052034291,0.851258349,1
45.74128962,-97.26709757,0.1566,2.509375527,1.414973348,0,1.046799233,1.403647354,1.156247784,0.289771488,0.266686236,0.960946212,1.580582879,0.027612837,0.992316405,0.473058003,0.713717388,0,0,1.471342302,1.486713776,1.39880773,0.392696953,0,0.059465341,-0.77815125,0
37.7052385,-97.055929,96.47213232,88.73501648,2.442479769,0,0.757730698,1.504401281,1.374750747,0.367854631,0.192450013,2.433341724,1.874172463,0.043649093,1.11002847,0.725939543,0.390260274,6.002897471,0.377513334,2.214858204,1.658489905,1.072588802,0.527642505,0.043371687,0.11166307,0.431363764,1
43.95733488,-85.00046365,2.52250145,25.87205168,1.342422681,0,0.993800604,1.448499395,1.160403927,0.708273656,0.515550529,2.164412357,1.86168871,0.037332675,1.033935065,0.740457497,0.484044656,3.209677919,1.133488617,2.517195898,0.820865874,1.930114514,0.654112287,0.003531233,0.050651183,1.001032805,1
36.8232336,-107.4638244,8306.973485,6223.081149,0.77815125,0.04521337,1.491592201,1.447800241,1.165080062,0.559089519,0.338327318,1.863264773,1.769155237,0.04589462,0.777487322,0.431766901,0.469093569,3.481031268,0.439942519,2.28165367,1.470110365,1.51132333,0.341098508,0.004287852,0.078316541,1.685741739,1
41.413144,-85.734175,92.84534182,53.13592451,1.230448921,0,1.051886491,1.465218864,1.16040393,0.487260881,0.304860153,1.890355806,1.868337427,0.072313511,1.124924692,1.088071567,0.402878907,5.982999689,0.893702019,2.572201359,1.289524133,1.650085308,1.017711736,0.054907117,0.054979271,0.113943352,1
